	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_type	gene_name	n_counts	DE
ENSMUSG00000089293.4	5.29535448934176	-0.8769870024980375	0.70637294363576	-1.2415353821228101	0.21440803584282386	0.9999986590898096	ENSMUSG00000089293.4	snRNA	Gm23210	33.53535	No
ENSMUSG00000039680.11	0.8294321507481849	-0.5317580665074553	1.7735683010837224	-0.299823844496166	0.7643115262974658		ENSMUSG00000039680.11	protein_coding	Mrps6	4.9037495	No
ENSMUSG00000089774.3	109.62109439260622	0.4666040875512738	0.20404037091656635	2.2868223844881745	0.022206192383128258	0.9999986590898096	ENSMUSG00000089774.3	protein_coding	Slc5a3	657.0869	No
ENSMUSG00000086331.2	1.3396891182189103	0.7939171320365758	1.3726756802707647	0.5783719661150936	0.5630130165649403		ENSMUSG00000086331.2	lncRNA	Gm16310	7.737146	No
ENSMUSG00000116608.2	0.8352717852185446	0.6403611355928258	1.7300347835988246	0.3701435032772834	0.7112755694283022		ENSMUSG00000116608.2	lncRNA	Gm41495	4.5109	No
ENSMUSG00000039672.13	39.261021404316615	0.05455953962457014	0.2675430265169721	0.20392809461288297	0.8384096900544047	0.9999986590898096	ENSMUSG00000039672.13	protein_coding	Kcne2	236.68768	No
ENSMUSG00000051728.8	193.85622323819928	0.04806978235317034	0.14277929470534448	0.3366719414910445	0.7363642172184927	0.9999986590898096	ENSMUSG00000051728.8	protein_coding	Fam243	1165.7048	No
ENSMUSG00000116693.2	0.16368729965348985	-0.9064242541340071	3.8736633279019212	-0.23399665314356333	0.8149875769506434		ENSMUSG00000116693.2	lncRNA	Gm29805	1.652732	No
ENSMUSG00000051297.10	4.635498477427546	-0.7927364413966129	0.752408794324821	-1.0535980538451577	0.29206698059394476	0.9999986590898096	ENSMUSG00000051297.10	lncRNA	2410124H12Rik	27.173214	No
ENSMUSG00000116709.2	1.8111666211744153	-1.3627050968154315	1.2545762797848838	-1.0861875190634784	0.2773960379886785		ENSMUSG00000116709.2	lncRNA	Gm49722	10.063069	No
ENSMUSG00000097139.4	0.0						ENSMUSG00000097139.4	lncRNA	Gm26626	1.3484851	No
ENSMUSG00000116805.2	0.8273893729085119	-0.5320522489986436	1.7332934899790104	-0.3069602765340603	0.758873608192451		ENSMUSG00000116805.2	lncRNA	Gm49723	5.054056	No
ENSMUSG00002075263.1	0.6681046326538554	0.05808292175724651	1.937646626588039	0.029976013665362452	0.976086182894424		ENSMUSG00002075263.1	miRNA	Gm54553	2.7486892	No
ENSMUSG00000076457.3	1.162207781464178	-0.36015784427549774	1.4489015280771311	-0.2485730308763433	0.8036910720478704		ENSMUSG00000076457.3	miRNA	Mir802	6.217635	No
ENSMUSG00000099968.8	2.332396455515147	0.46845735860105575	1.0328764256069096	0.45354637494586447	0.6501553576905033		ENSMUSG00000099968.8	lncRNA	1700029J03Rik	14.456355	No
ENSMUSG00000116595.2	0.3327756307159931	0.05536234581035021	2.797768736841817	0.019788035044256178	0.9842124626676297		ENSMUSG00000116595.2	lncRNA	Gm30695	3.1677852	No
ENSMUSG00000116576.2	0.48967409945558077	-2.3873278213494387	2.6185302045120964	-0.9117052830766422	0.36192388213677607		ENSMUSG00000116576.2	lncRNA	Gm49725	3.227973	No
ENSMUSG00000082815.3	19.115675458643	-0.07049924248269783	0.3724353550159685	-0.18929256187204654	0.8498635247078412	0.9999986590898096	ENSMUSG00000082815.3	protein_coding	Gm5678	114.12799	No
ENSMUSG00000118512.2	0.16324869659214353	-0.9064242293787023	3.8768062942881185	-0.2338069432858123	0.8151348590013769		ENSMUSG00000118512.2	processed_pseudogene	Gm52975	1.943455	No
ENSMUSG00000022947.9	0.3259867998020909	-1.8010140738668061	2.976862692219074	-0.6050040798234658	0.5451762858856386		ENSMUSG00000022947.9	protein_coding	Cbr3	2.363741	No
ENSMUSG00000022946.11	0.6647956546511526	0.05545470883405716	1.940152458240994	0.028582655243667925	0.9771974455434982		ENSMUSG00000022946.11	protein_coding	Dop1b	4.1409874	No
ENSMUSG00000116927.2	0.0						ENSMUSG00000116927.2	lncRNA	Gm30881	1.383023	No
ENSMUSG00000039456.11	20.31926535141091	0.19763441016234992	0.3614262997741622	0.5468180104376524	0.5845037683172158	0.9999986590898096	ENSMUSG00000039456.11	protein_coding	Morc3	122.177	No
ENSMUSG00000022945.13	1.1594093968436714	-0.3624726032717291	1.477009482665158	-0.24540980103775176	0.8061391408813909		ENSMUSG00000022945.13	protein_coding	Chaf1b	7.5061255	No
ENSMUSG00000047109.14	0.6657448510946952	0.053580787748796085	1.9394278238937688	0.02762711099050982	0.9779595584712523		ENSMUSG00000047109.14	protein_coding	Cldn14	4.607079	No
ENSMUSG00000121032.1	0.17113110890217628	1.0171552421969516	3.8223430649379613	0.2661077838688089	0.7901562004142793		ENSMUSG00000121032.1	lncRNA	ENSMUSG00000121032	2.171413	No
ENSMUSG00000116681.2	10.319561837990472	0.05494075250438061	0.4973247825616573	0.11047258136099253	0.9120345936576735	0.9999986590898096	ENSMUSG00000116681.2	lncRNA	Gm49618	61.427696	No
ENSMUSG00000116939.2	0.17113110890217628	1.0171552421969516	3.8223430649379613	0.2661077838688089	0.7901562004142793		ENSMUSG00000116939.2	processed_pseudogene	Gm49619	2.016062	No
ENSMUSG00000116569.2	3.9855180466420275	-0.42954897970907635	0.8024173488523366	-0.5353186597017648	0.5924295254701637	0.9999986590898096	ENSMUSG00000116569.2	lncRNA	Gm49620	23.816551	No
ENSMUSG00000022941.9	1.838876294718759	0.8625869238893278	1.1894602525843194	0.7251918859963586	0.4683343199501183		ENSMUSG00000022941.9	protein_coding	Ripply3	10.026966	No
ENSMUSG00000075829.4	0.17113110890217628	1.0171552421969516	3.8223430649379613	0.2661077838688089	0.7901562004142793		ENSMUSG00000075829.4	snRNA	Gm23692	1.748181	No
ENSMUSG00000120258.1	3.326317013062597	-0.2339343001737086	0.8840236621913536	-0.2646244780301726	0.7912987614233629	0.9999986590898096	ENSMUSG00000120258.1	lncRNA	ENSMUSG00000120258	19.110186	No
ENSMUSG00000121038.1	7.477568912399484	-0.13774958124747724	0.5815493453940112	-0.23686653993935664	0.8127603286226943	0.9999986590898096	ENSMUSG00000121038.1	lncRNA	ENSMUSG00000121038	45.89164	No
ENSMUSG00000081692.2	27.205061198412015	-1.4949514997554634	0.34209354913418993	-4.370007863460331	1.2424206242291305e-05	0.004810803253454493	ENSMUSG00000081692.2	processed_pseudogene	Gm15971	164.28676	Down
ENSMUSG00000117289.2	101.70349451305644	0.06980216380789551	0.17748577782790206	0.3932831388641107	0.6941103702294706	0.9999986590898096	ENSMUSG00000117289.2	lncRNA	1700093J21Rik	611.4533	No
ENSMUSG00000117270.2	25.2884882516871	0.01744212973204623	0.3218676873973425	0.05419037205345217	0.9567834914029142	0.9999986590898096	ENSMUSG00000117270.2	lncRNA	Gm49953	153.193	No
ENSMUSG00000023147.18	12.00090747124559	0.29642432608419794	0.4595706705304267	0.6450027059865924	0.5189254321252859	0.9999986590898096	ENSMUSG00000023147.18	protein_coding	Get1	72.081535	No
ENSMUSG00000117129.2	0.0						ENSMUSG00000117129.2	lncRNA	Gm49928	1.686846	No
ENSMUSG00000000159.17	0.9980098884284919	0.0560214789377752	1.5778987475201847	0.03550384904343082	0.9716779772190554		ENSMUSG00000000159.17	protein_coding	Igsf5	6.348955	No
ENSMUSG00000000157.17	0.8284829543046425	-0.5303040658409005	1.7326637306920603	-0.3060628882842065	0.7595567637171112		ENSMUSG00000000157.17	protein_coding	Itgb2l	5.9154863	No
ENSMUSG00000117179.2	0.0						ENSMUSG00000117179.2	lncRNA	Gm49907	1.205624	No
ENSMUSG00000117000.2	0.3264254028634372	-1.8022931843749197	2.975952637855779	-0.6056189071858014	0.5447678441998587		ENSMUSG00000117000.2	lncRNA	Gm32509	3.2156932	No
ENSMUSG00000040605.8	0.0						ENSMUSG00000040605.8	protein_coding	Bace2	1.111133	No
ENSMUSG00000116929.2	10.270388790274001	-0.7061180323326419	0.5045564993358937	-1.3994825817565466	0.16166831803810533	0.9999986590898096	ENSMUSG00000116929.2	TEC	2210009P08Rik	62.95156	No
ENSMUSG00000023341.17	13.003029000998447	0.35182245594154615	0.44412943355933204	0.7921619900801858	0.4282662284052501	0.9999986590898096	ENSMUSG00000023341.17	protein_coding	Mx2	77.98834	No
ENSMUSG00000005251.16	0.5044173330003656	0.9556953407939772	2.311644652105007	0.4134265791776047	0.6792941045014489		ENSMUSG00000005251.16	protein_coding	Ripk4	4.3098	No
ENSMUSG00000014039.19	1.33732933665975	0.7919731226819825	1.3730680878181698	0.5767908596145747	0.5640807449129775		ENSMUSG00000014039.19	protein_coding	Prdm15	8.715842	No
ENSMUSG00000116863.2	11.001631382654066	0.31824873403975334	0.480444761554716	0.6624044208743218	0.507712071218843	0.9999986590898096	ENSMUSG00000116863.2	processed_pseudogene	Gm49592	65.89593	No
ENSMUSG00000045975.9	13.125330485003031	-0.20151775361086163	0.4437337819900963	-0.45414111295984066	0.6497272637923943	0.9999986590898096	ENSMUSG00000045975.9	protein_coding	C2cd2	78.71236	No
ENSMUSG00000080717.11	1.0143572967516035	2.276225641102881	1.8730263807388352	1.2152661940644955	0.22426458110578473		ENSMUSG00000080717.11	protein_coding	B230307C23Rik	6.864105	No
ENSMUSG00000068141.6	18.28252388978856	-0.10301290651190818	0.3801598262204428	-0.2709726262663384	0.7864120859478866	0.9999986590898096	ENSMUSG00000068141.6	processed_pseudogene	Gm10232	111.14026	No
ENSMUSG00000089690.2	20.944307599005793	-0.12790179498880117	0.35213784550332605	-0.3632151347038132	0.7164441826924183	0.9999986590898096	ENSMUSG00000089690.2	unprocessed_pseudogene	Gm16569	125.2235	No
ENSMUSG00000088244.3	69.32896802434745	-0.1315654579378834	0.20960018939514968	-0.6276972283161875	0.5302023014049727	0.9999986590898096	ENSMUSG00000088244.3	snoRNA	Gm25909	417.14523	No
ENSMUSG00000023795.18	3.495549729077689	-0.080738026317816	0.8452499061709656	-0.0955197104765906	0.9239020351434235	0.9999986590898096	ENSMUSG00000023795.18	transcribed_unprocessed_pseudogene	Pisd-ps2	19.921453	No
ENSMUSG00000121378.1	2.327456812778209	0.05459701328462467	1.0243192185760344	0.0533007799663499	0.9574922587636228		ENSMUSG00000121378.1	lncRNA	ENSMUSG00000121378	13.150705	No
ENSMUSG00000120854.1	17.616314016533128	-0.10815906965533731	0.38411079396087944	-0.2815829998944341	0.778263277072645	0.9999986590898096	ENSMUSG00000120854.1	lncRNA	ENSMUSG00000120854	106.2513	No
ENSMUSG00000116995.3	0.6602222203438227	-1.426402170392956	2.125071967400984	-0.6712253477878594	0.502076983249451		ENSMUSG00000116995.3	transcribed_processed_pseudogene	Gm21926	4.0864215	No
ENSMUSG00000116596.2	0.3327756307159931	0.05536234581035021	2.797768736841817	0.019788035044256178	0.9842124626676297		ENSMUSG00000116596.2	processed_pseudogene	Gm49798	2.331824	No
ENSMUSG00000116874.2	0.16273810320994733	-0.9064242003978922	3.8804825019316986	-0.2335854368488134	0.8153068347276962		ENSMUSG00000116874.2	lncRNA	Gm34035	1.030292	No
ENSMUSG00000116838.2	21.111036481963502	-0.14952046093190116	0.35725501363826023	-0.41852585750776505	0.6755626852035475	0.9999986590898096	ENSMUSG00000116838.2	processed_pseudogene	Gm6475	126.98084	No
ENSMUSG00000023800.16	0.0						ENSMUSG00000023800.16	protein_coding	Tiam2	1.428035	No
ENSMUSG00000115039.2	9.796461844576967	-0.28897115842873317	0.5155145320682315	-0.560549005804721	0.5751050230401755	0.9999986590898096	ENSMUSG00000115039.2	processed_pseudogene	Gm7043	58.362816	No
ENSMUSG00000091530.3	0.0						ENSMUSG00000091530.3	processed_pseudogene	Cldn20	1.2219197	No
ENSMUSG00000116615.2	5.991267275816718	0.055788659620827824	0.6444833186176006	0.08656338808038198	0.9310185686995374	0.9999986590898096	ENSMUSG00000116615.2	lncRNA	4930548J01Rik	36.217255	No
ENSMUSG00000116767.2	2.4911441124316993	-0.13826602913320932	0.9915265114101913	-0.13944763709500965	0.8890964310953104	0.9999986590898096	ENSMUSG00000116767.2	lncRNA	4930517M08Rik	16.12025	No
ENSMUSG00000118855.1	24.81608622752904	0.19075194480197405	0.32973749480482584	0.5784963730463276	0.5629290453972009	0.9999986590898096	ENSMUSG00000118855.1	snRNA	Gm23186	147.3363	No
ENSMUSG00000116813.2	11.663702791174856	0.22057712386463701	0.46506778697275053	0.4742902648674766	0.6352929327072896	0.9999986590898096	ENSMUSG00000116813.2	lncRNA	4930579D07Rik	68.97335	No
ENSMUSG00000116620.2	0.16368729965348985	-0.9064242541340071	3.8736633279019212	-0.23399665314356333	0.8149875769506434		ENSMUSG00000116620.2	processed_pseudogene	Gm4828	2.7740715	No
ENSMUSG00000069729.15	93.4593046938271	0.25575388655899606	0.19103630851538878	1.3387710877924235	0.18064520575535914	0.9999986590898096	ENSMUSG00000069729.15	protein_coding	Arid1b	561.0906	No
ENSMUSG00000081783.3	0.16273810320994733	-0.9064242003978922	3.8804825019316986	-0.2335854368488134	0.8153068347276962		ENSMUSG00000081783.3	processed_pseudogene	Gm15599	1.5621151	No
ENSMUSG00000121103.1	5.2979343505195375	-0.6823458554054479	0.6988007007885336	-0.9764527348577099	0.32884015942231304	0.9999986590898096	ENSMUSG00000121103.1	lncRNA	ENSMUSG00000121103	31.84512	No
ENSMUSG00000004945.16	186.94482405103318	-0.03685787343215803	0.1448431151583231	-0.2544675554089674	0.7991343663080255	0.9999986590898096	ENSMUSG00000004945.16	protein_coding	Tmem242	1124.2021	No
ENSMUSG00000101959.2	433.8165227608442	0.06066049432190654	0.1273959450461237	0.4761571830245021	0.6339624008326941	0.9999986590898096	ENSMUSG00000101959.2	protein_coding	Ldhal6b	2607.4888	No
ENSMUSG00000116691.2	0.0						ENSMUSG00000116691.2	processed_pseudogene	Gm8363	1.1584996	No
ENSMUSG00000120361.1	15.793323741465407	-0.09678027234232554	0.4021080520539267	-0.24068225405579877	0.8098013939293365	0.9999986590898096	ENSMUSG00000120361.1	lncRNA	ENSMUSG00000120361	94.5679	No
ENSMUSG00000034265.9	1.1661982277575735	0.468498149678716	1.4480661325728044	0.32353366958892077	0.7462911127892635		ENSMUSG00000034265.9	protein_coding	Zdhhc14	7.2676167	No
ENSMUSG00000096965.9	0.0						ENSMUSG00000096965.9	lncRNA	3300005D01Rik	1.396056	No
ENSMUSG00000068120.5	0.34116863640822204	1.9184731734544553	2.9474269005663922	0.6508976263620964	0.5151125737973186		ENSMUSG00000068120.5	processed_pseudogene	Gm10231	2.211323	No
ENSMUSG00000116734.2	18.922575426079195	-0.3011840621371156	0.37134104954421077	-0.8110712847577534	0.41732473508260115	0.9999986590898096	ENSMUSG00000116734.2	processed_pseudogene	Gm8376	114.307106	No
ENSMUSG00000015659.13	60.91146594116689	0.02403885586149731	0.22112814561787789	0.10871006851854052	0.913432455665929	0.9999986590898096	ENSMUSG00000015659.13	protein_coding	Serac1	365.25327	No
ENSMUSG00000034377.11	0.6646512696985646	0.051514606653068805	1.9402546129349796	0.026550436375535176	0.9788183053493358		ENSMUSG00000034377.11	protein_coding	Tulp4	3.93278	No
ENSMUSG00002074878.1	7.788128862196806	-0.5051280003535099	0.5742675835768993	-0.8796038898926792	0.3790739308655312	0.9999986590898096	ENSMUSG00002074878.1	miRNA	Gm55175	47.85405	No
ENSMUSG00000095869.2	22.271105971891174	-0.11744576706611942	0.3423352092710292	-0.34307241523946425	0.7315439826159167	0.9999986590898096	ENSMUSG00000095869.2	processed_pseudogene	Ppp1r2-ps6	132.47383	No
ENSMUSG00000038141.12	0.16767774594688545	1.0171552173071963	3.845692565827099	0.26449207779780887	0.7914007685320619		ENSMUSG00000038141.12	protein_coding	Tmem181a	1.957205	No
ENSMUSG00000092074.3	8.150463354634107	-0.0033924596089372184	0.5533615166010781	-0.006130638844881698	0.9951084885588547	0.9999986590898096	ENSMUSG00000092074.3	protein_coding	Dynlt1a	49.01655	No
ENSMUSG00000094843.3	6.496590048754086	0.12959285578052218	0.6298405980476912	0.2057550056033534	0.8369822894356291	0.9999986590898096	ENSMUSG00000094843.3	processed_pseudogene	Ppp1r2-ps1	37.89435	No
ENSMUSG00000116812.2	15.79651482447143	-0.03635381075637189	0.40538126886094356	-0.0896780723453757	0.9285430414528988	0.9999986590898096	ENSMUSG00000116812.2	unprocessed_pseudogene	Gm2792	96.4656	No
ENSMUSG00000116921.2	166.3569050170483	0.037527414421426555	0.1495321976372307	0.2509654443283788	0.8018408257638733	0.9999986590898096	ENSMUSG00000116921.2	processed_pseudogene	Gm17879	1001.1611	No
ENSMUSG00000116719.2	19.980994919447465	0.15154692342079779	0.36293976286871327	0.4175539274698239	0.6762732881027116	0.9999986590898096	ENSMUSG00000116719.2	lncRNA	Gm29719	120.40435	No
ENSMUSG00000096255.3	82.59744098700476	0.18321105895325182	0.1940502576204882	0.9441423124083914	0.3450969296051575	0.9999986590898096	ENSMUSG00000096255.3	protein_coding	Dynlt1b	496.4016	No
ENSMUSG00000121395.1	0.48967409945558077	-2.3873278213494387	2.6185302045120964	-0.9117052830766422	0.36192388213677607		ENSMUSG00000121395.1	lncRNA	ENSMUSG00000121395	3.5795372	No
ENSMUSG00000116868.2	4.655859117654781	-0.14961701473628086	0.7364293052835842	-0.20316548195847034	0.8390056915745709	0.9999986590898096	ENSMUSG00000116868.2	unprocessed_pseudogene	Gm29721	28.356148	No
ENSMUSG00000000579.15	1.3396891182189103	0.7939171320365758	1.3726756802707647	0.5783719661150936	0.5630130165649403		ENSMUSG00000000579.15	protein_coding	Dynlt1c	7.39219	No
ENSMUSG00000093880.4	0.823104708506358	-1.839354621806955	1.9974183970202508	-0.9208659660644483	0.3571204093602742		ENSMUSG00000093880.4	unprocessed_pseudogene	Tmem181c-ps	4.943797	No
ENSMUSG00000095677.3	0.8397728248941364	1.9489761930892429	1.9481379391462426	1.000430284697072	0.3171023200627632		ENSMUSG00000095677.3	protein_coding	Dynlt1f	5.041906	No
ENSMUSG00000052397.9	118.50726995219486	0.07150525025037689	0.16697716255558392	0.4282337126586037	0.6684809740248286	0.9999986590898096	ENSMUSG00000052397.9	protein_coding	Ezr	710.90515	No
ENSMUSG00000116893.2	3.3141768306172072	-0.5294200440260268	0.880769539076001	-0.6010880491864327	0.5477813427684756	0.9999986590898096	ENSMUSG00000116893.2	processed_pseudogene	Gm49717	18.858234	No
ENSMUSG00000116644.3	16.159773983883145	0.26329723050406395	0.4027327737683176	0.6537765179635776	0.5132557971842877	0.9999986590898096	ENSMUSG00000116644.3	lncRNA	4933426B08Rik	97.56151	No
ENSMUSG00000076218.3	1.6617119616835139	0.05497642343769743	1.2211889294136242	0.04501876991637596	0.9640923478913126		ENSMUSG00000076218.3	miRNA	Mir692-1	9.746082	No
ENSMUSG00000099735.2	33.95577888126311	0.11190691444165382	0.2821023667093582	0.39668903081890217	0.6915967900692076	0.9999986590898096	ENSMUSG00000099735.2	lncRNA	1700122H20Rik	203.99808	No
ENSMUSG00000023806.11	0.8381421601599012	0.642832109565506	1.7696153629328568	0.3632609227013681	0.7164099815273715		ENSMUSG00000023806.11	protein_coding	Rsph3b	5.178918	No
ENSMUSG00000116618.2	57.43509905794152	0.09703452175232187	0.22498329795346592	0.43129655683326257	0.666252753610797	0.9999986590898096	ENSMUSG00000116618.2	lncRNA	Gm49719	344.37576	No
ENSMUSG00000052031.9	0.6657448510946952	0.053580787748796085	1.9394278238937688	0.02762711099050982	0.9779595584712523		ENSMUSG00000052031.9	protein_coding	Tagap1	4.393838	No
ENSMUSG00000094724.9	5.811693885655675	-0.35983299561169585	0.6619754550931468	-0.5435745280934375	0.5867342920229395	0.9999986590898096	ENSMUSG00000094724.9	protein_coding	Rnaset2b	33.807404	No
ENSMUSG00000119398.1	7.153357162284216	0.12161956577200907	0.5917763091027696	0.2055161112421083	0.8371689117946867	0.9999986590898096	ENSMUSG00000119398.1	scaRNA	Gm25119	43.89166	No
ENSMUSG00000023809.11	5.485366963068995	-0.033360173875806344	0.6773680753863186	-0.04924969907502692	0.960720305157115	0.9999986590898096	ENSMUSG00000023809.11	protein_coding	Rps6ka2	32.64401	No
ENSMUSG00000071322.13	0.9945300355172925	-0.9423440170077731	1.6255481196492185	-0.5797084722481941	0.5621112290379421		ENSMUSG00000071322.13	protein_coding	Tcp10a	6.4121685	No
ENSMUSG00000116672.2	0.32693599624563335	-1.8037835127430848	2.9748957170331694	-0.6063350397176203	0.5442922952418515		ENSMUSG00000116672.2	protein_coding	Gm49630	3.010336	No
ENSMUSG00000056133.6	0.16273810320994733	-0.9064242003978922	3.8804825019316986	-0.2335854368488134	0.8153068347276962		ENSMUSG00000056133.6	protein_coding	Unc93a2	1.303472	No
